Channel,Category,Sub Category,Manufacturer,Brand,Revenue,Date,Units,Price,Price Tier
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,1628580.229,12/1/2017,100,16286,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,12/1/2017,64,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1242054.97,1/1/2018,10,124205,d.$100+
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,4.5,1/1/2018,96,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,709971.459,1/1/2018,36,19721,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,11208509.37,1/1/2018,17,659324,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3585323.339,1/1/2018,47,76283,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1166997.088,1/1/2018,92,12685,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1464224.753,1/1/2018,50,29284,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,2065976.431,1/1/2018,25,82639,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2450133.762,1/1/2018,3,816711,d.$100+
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,11244229.05,1/1/2018,83,135473,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,4020976.082,1/1/2018,16,251311,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,5.13,1/1/2018,86,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1385883.265,1/1/2018,11,125989,d.$100+
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,443107.964,1/1/2018,20,22155,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,7545.133,1/1/2018,61,124,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,256798.823,1/1/2018,82,3132,b.$25 - $50
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3429975.847,1/1/2018,54,63518,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,242006.746,1/1/2018,29,8345,c.$50 - $100
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,908515.308,1/1/2018,6,151419,d.$100+
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,1/1/2018,24,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1220227.638,2/1/2018,8,152528,d.$100+
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,2/1/2018,55,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,661726.005,2/1/2018,52,12726,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,11143602.42,2/1/2018,55,202611,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3340557.289,2/1/2018,17,196503,d.$100+
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1092475.337,2/1/2018,34,32132,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1394785.607,2/1/2018,22,63399,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1815669.274,2/1/2018,99,18340,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2339138.535,2/1/2018,67,34913,c.$50 - $100
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,10615565.26,2/1/2018,44,241263,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,3623042.082,2/1/2018,17,213120,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,1555.728,2/1/2018,86,18,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1362495.472,2/1/2018,20,68125,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,454160.202,2/1/2018,30,15139,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,14446.809,2/1/2018,32,451,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,233527.389,2/1/2018,28,8340,c.$50 - $100
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3296395.774,2/1/2018,51,64635,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,197974.747,2/1/2018,99,2000,a.less than $25
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,760590.137,2/1/2018,44,17286,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,2/1/2018,68,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1600648.857,3/1/2018,46,34797,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,3/1/2018,16,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,837866.219,3/1/2018,34,24643,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,14899183.1,3/1/2018,85,175285,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,4342759.649,3/1/2018,64,67856,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1382946.286,3/1/2018,61,22671,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1882287.507,3/1/2018,61,30857,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,2145891.301,3/1/2018,55,39016,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,3018692.08,3/1/2018,52,58052,c.$50 - $100
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,14091459.27,3/1/2018,20,704573,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,4481307.538,3/1/2018,40,112033,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,7,3/1/2018,66,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1775995.433,3/1/2018,21,84571,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,599124.968,3/1/2018,32,18723,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,10312.936,3/1/2018,70,147,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,301256.143,3/1/2018,73,4127,b.$25 - $50
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,4143219.903,3/1/2018,1,4143220,d.$100+
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,255068.834,3/1/2018,77,3313,b.$25 - $50
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,918332.904,3/1/2018,42,21865,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,3/1/2018,39,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1247120.406,4/1/2018,75,16628,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,5,4/1/2018,47,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,636993.611,4/1/2018,72,8847,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,11100394.08,4/1/2018,99,112125,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3310360.673,4/1/2018,53,62460,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1036940.565,4/1/2018,92,11271,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1472897.87,4/1/2018,67,21984,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1363695.965,4/1/2018,71,19207,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2326436.876,4/1/2018,5,465287,d.$100+
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,10706987.56,4/1/2018,53,202019,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,3143557.879,4/1/2018,2,1571779,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,474.72,4/1/2018,54,9,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1388738.806,4/1/2018,63,22043,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,432150.501,4/1/2018,12,36013,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,6522.749,4/1/2018,82,80,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,225490.793,4/1/2018,32,7047,c.$50 - $100
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3152114.849,4/1/2018,65,48494,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,194464.565,4/1/2018,85,2288,a.less than $25
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,557333.944,4/1/2018,52,10718,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,4/1/2018,26,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1259343.754,5/1/2018,14,89953,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,5/1/2018,1,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,644032.75,5/1/2018,43,14978,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,11227766.72,5/1/2018,12,935647,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3285347.869,5/1/2018,29,113288,d.$100+
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,983455.293,5/1/2018,86,11436,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1475430.744,5/1/2018,22,67065,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1245633.232,5/1/2018,18,69202,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2341929.995,5/1/2018,40,58548,c.$50 - $100
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,10838697.4,5/1/2018,17,637570,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,3221334.883,5/1/2018,42,76698,c.$50 - $100
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,0.69,5/1/2018,71,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1388547,5/1/2018,64,21696,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,412251.018,5/1/2018,55,7495,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,6073.095,5/1/2018,5,1215,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,226181.777,5/1/2018,86,2630,b.$25 - $50
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3150270.038,5/1/2018,95,33161,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,186538.892,5/1/2018,97,1923,a.less than $25
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,511674.221,5/1/2018,91,5623,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,5/1/2018,100,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1581239.914,6/1/2018,26,60817,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,6/1/2018,66,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,788507.737,6/1/2018,68,11596,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,13234646.77,6/1/2018,28,472666,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,4175941.233,6/1/2018,52,80307,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1176280,6/1/2018,0,0,a.less than $25
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1969314.26,6/1/2018,6,328219,d.$100+
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1381390.982,6/1/2018,59,23413,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,3087764.308,6/1/2018,2,1543882,d.$100+
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,13905391.18,6/1/2018,16,869087,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,3504874.736,6/1/2018,37,94726,c.$50 - $100
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,0,6/1/2018,25,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1791219.505,6/1/2018,78,22964,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,491328.44,6/1/2018,1,491328,d.$100+
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,8904.952,6/1/2018,76,117,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,288018.726,6/1/2018,25,11521,c.$50 - $100
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3854839.465,6/1/2018,98,39335,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,236659.505,6/1/2018,19,12456,c.$50 - $100
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,504635.352,6/1/2018,83,6080,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,6/1/2018,56,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1256877.145,7/1/2018,57,22050,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,7/1/2018,34,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,633832.66,7/1/2018,76,8340,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,10312305.27,7/1/2018,77,133926,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3505335.337,7/1/2018,42,83460,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,939044.486,7/1/2018,56,16769,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1620046.335,7/1/2018,91,17803,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1239695.819,7/1/2018,12,103308,d.$100+
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2525552.266,7/1/2018,31,81469,c.$50 - $100
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,11519587.05,7/1/2018,78,147687,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,2740912.678,7/1/2018,22,124587,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,0,7/1/2018,5,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1527725.642,7/1/2018,44,34721,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,401280.603,7/1/2018,10,40128,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,8499.848,7/1/2018,9,944,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,221394.778,7/1/2018,14,15814,c.$50 - $100
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3126643.339,7/1/2018,44,71060,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,200697.34,7/1/2018,37,5424,c.$50 - $100
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,380457.117,7/1/2018,11,34587,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,7/1/2018,19,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1232594.484,8/1/2018,80,15407,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,8/1/2018,66,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,687557.188,8/1/2018,75,9167,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,10139380.92,8/1/2018,82,123651,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,3787642.09,8/1/2018,80,47346,c.$50 - $100
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,965215.072,8/1/2018,25,38609,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1833849.237,8/1/2018,82,22364,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1768074.063,8/1/2018,50,35361,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,2866911.987,8/1/2018,18,159273,d.$100+
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,12767381.99,8/1/2018,42,303985,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,2750097.483,8/1/2018,16,171881,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,5.75,8/1/2018,49,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1641947.264,8/1/2018,1,1641947,d.$100+
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,377777.585,8/1/2018,1,377778,d.$100+
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,6981.586,8/1/2018,98,71,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,214021.574,8/1/2018,18,11890,c.$50 - $100
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,3153087.527,8/1/2018,62,50856,c.$50 - $100
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,187618.557,8/1/2018,15,12508,c.$50 - $100
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,393259.485,8/1/2018,18,21848,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,8/1/2018,45,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1450290.752,9/1/2018,42,34531,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,9/1/2018,41,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING MASK,JOHNSON & JOHNSON,NEUTROGENA,790060.911,9/1/2018,54,14631,c.$50 - $100
MASS,FACIAL SKIN CARE,DAY FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,12133871.54,9/1/2018,77,157583,d.$100+
MASS,FACIAL SKIN CARE,EXFOLIATORS/SCRUBS,JOHNSON & JOHNSON,NEUTROGENA,4134804.261,9/1/2018,32,129213,d.$100+
MASS,FACIAL SKIN CARE,EYE CREAM,JOHNSON & JOHNSON,NEUTROGENA,1197336.199,9/1/2018,79,15156,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL CLEANSER WIPE,JOHNSON & JOHNSON,NEUTROGENA,1955314.44,9/1/2018,59,33141,c.$50 - $100
MASS,FACIAL SKIN CARE,FACIAL SKIN APPLIANCES,JOHNSON & JOHNSON,NEUTROGENA,1912370.203,9/1/2018,18,106243,d.$100+
MASS,FACIAL SKIN CARE,FACIAL TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,3206863.027,9/1/2018,37,86672,c.$50 - $100
MASS,FACIAL SKIN CARE,GENERAL/MULTIPURPOSE CLEANSER,JOHNSON & JOHNSON,NEUTROGENA,13840564.11,9/1/2018,38,364225,d.$100+
MASS,FACIAL SKIN CARE,NIGHT FACIAL MOISTURIZER,JOHNSON & JOHNSON,NEUTROGENA,3447237.671,9/1/2018,3,1149079,d.$100+
MASS,FACIAL SKIN CARE,OIL BLOTTING SHEETS,JOHNSON & JOHNSON,NEUTROGENA,5.8,9/1/2018,34,0,a.less than $25
MASS,FACIAL SKIN CARE,TONER/ASTRINGENT,JOHNSON & JOHNSON,NEUTROGENA,1850028.488,9/1/2018,47,39362,c.$50 - $100
MASS,FACIAL SKIN CARE,TONERS,JOHNSON & JOHNSON,NEUTROGENA,510886.346,9/1/2018,69,7404,c.$50 - $100
MASS,FOOTCARE,CREAM,JOHNSON & JOHNSON,NEUTROGENA,8915.301,9/1/2018,20,446,a.less than $25
MASS,HAIR CARE,CONDITIONER,JOHNSON & JOHNSON,NEUTROGENA,262147.223,9/1/2018,76,3449,b.$25 - $50
MASS,HAIR CARE,SHAMPOO,JOHNSON & JOHNSON,NEUTROGENA,4005989.817,9/1/2018,27,148370,d.$100+
MASS,HAIR CARE,TREATMENT,JOHNSON & JOHNSON,NEUTROGENA,222767.039,9/1/2018,91,2448,a.less than $25
MASS,HBL,HAND/ARM,JOHNSON & JOHNSON,NEUTROGENA,502548.831,9/1/2018,55,9137,c.$50 - $100
MASS,NAIL TREATMENTS,REMAINING NAIL TREATMENTS,JOHNSON & JOHNSON,NEUTROGENA,0,9/1/2018,77,0,a.less than $25
MASS,FACIAL SKIN CARE,CLEANSING BAR,JOHNSON & JOHNSON,NEUTROGENA,1168689.055,10/1/2018,72,16232,c.$50 - $100
MASS,FACIAL SKIN CARE,CLEANSING CLOTHS,JOHNSON & JOHNSON,NEUTROGENA,0,10/1/2018,18,0,a.less than $25
